File_Path,SHA256_Hash
/etc/apparmor.d/abstractions/smbpass,69418ee2fcacf00cb5056139219d2ec8ea44c9122749e1405681b0b7c15e65db
/etc/apparmor.d/abstractions/snap_browsers,cca6f74e62f0cedefbe930e503558dbe508575158aa8d95248c14ec1f985cb6e
/etc/apparmor.d/abstractions/ssl_certs,719005856dd42c37fbcd4305962d44e9a4f0dc4fcf55ba806d45023ec50f583f
/etc/apparmor.d/abstractions/ssl_keys,dfc5529bb135c0b1ee476b0f2eedc104adf4907568acac5747c01a1c75d4171d
/etc/apparmor.d/abstractions/svn-repositories,82fdced3c8237f50422483937cbc33eee47d47a9e07fc5d6c2989784a02f6c56
/etc/apparmor.d/abstractions/terminfo,52888c57f0d04b9a883cc5faeca7b678928a469843192dc84175ef770c1c26f9
/etc/apparmor.d/abstractions/transmission-common,877e490ab38b7f7e730d481cba9c36855e03f329df84d784463367aece465b2f
/etc/apparmor.d/abstractions/trash,8e32d35700a1d0634fb9741eae8a15deebb6379da5f7695fef74cee5f464a6f5
/etc/apparmor.d/abstractions/ubuntu-bittorrent-clients,cfcd8c5ea80f197308262920b046c0eacadbde0e0ffa09e3f3786c8a37dfa646
/etc/apparmor.d/abstractions/ubuntu-browsers,4f1dd0e1760cf12e7cf54d8a33c261864b8e7b06ae1f499cd3d204dc0d3fe011
/etc/apparmor.d/abstractions/ubuntu-browsers.d/java,3bb4623e999cf00d2fd3f62a0b0da0cf15a714ebc72caf5a744aa4bb8b4e4fdc
/etc/apparmor.d/abstractions/ubuntu-browsers.d/kde,6ceb23ffdb0d429e7455b32e15f5502c95ffcadd665e2ce18edf38ca6a8b26cf
/etc/apparmor.d/abstractions/ubuntu-browsers.d/mailto,2cdbcd8e473f9a32ed20ac584123375e2c601e390f304dc2f2eaa8613580fbe2
/etc/apparmor.d/abstractions/ubuntu-browsers.d/multimedia,9d36967d575de7d6650e6481a391918acfa8402e37385fa7527dd62dfd68b897
/etc/apparmor.d/abstractions/ubuntu-browsers.d/plugins-common,d7ad088309258b61726fd37a0135f6cc2977acfa8b57459ac3ae13a1aafc32cb
/etc/apparmor.d/abstractions/ubuntu-browsers.d/productivity,6fc1df929417d5323ec87809e645878300f1858b527b15632c520c4178f3c050
/etc/apparmor.d/abstractions/ubuntu-browsers.d/text-editors,07e87c1f02416a9cdad1ce307604bbaa03c24c8322bb114a8c583636fbe576ce
/etc/apparmor.d/abstractions/ubuntu-browsers.d/ubuntu-integration,814319542afee91a01eaaf088673a01ff4e95888d74456ea0ffc9e1831f26c93
/etc/apparmor.d/abstractions/ubuntu-browsers.d/ubuntu-integration-xul,a742bb65d2369c9ac2211d45fb4b4e2d9e14d24e7675df3b23ba612e40b06ab9
/etc/apparmor.d/abstractions/ubuntu-browsers.d/user-files,bec54a42de877fa54b4bc54f82a8c3e255d846c970c494d09e0dee84b3c4d4c3
/etc/apparmor.d/abstractions/ubuntu-console-browsers,24f3a9844a736feffae4cdd3d74bb2b5951e4a6f280488ca33cbe7179880f088
/etc/apparmor.d/abstractions/ubuntu-console-email,34403377752015953b2b05d1c24592aec42529042ebd175bf13cfd3d3aec86c0
/etc/apparmor.d/abstractions/ubuntu-email,9f0750fb2c96503db95dd8116b563fa99746c65c01fd9bd1ab07068942100ac4
/etc/apparmor.d/abstractions/ubuntu-feed-readers,b8166a01c251ab266c302f37c9fc7eba55240f55eecb489387ea4c14cab00a0f
/etc/apparmor.d/abstractions/ubuntu-gnome-terminal,239ada73f2688ecfa7946bb407ca4405242e41ca02f8c9b6d7fd2514c9789f90
/etc/apparmor.d/abstractions/ubuntu-helpers,626c11bfacad6321fa5d181484f63ec6b66533822c6b4a181ce4eff7a619bc3e
/etc/apparmor.d/abstractions/ubuntu-konsole,d3c056cfec0c70ae6f42442c5da0e52b1f7dcc849f62a40c5167d3c26eaa3d9f
/etc/apparmor.d/abstractions/ubuntu-media-players,900ebc52d8e7bb2fa585e5e09d0c2fcf148303916fda6636794d683c8a01dbd3
/etc/apparmor.d/abstractions/ubuntu-unity7-base,922ae5d452d4c322a4fc3f8d43bf15cffb27ba7a450d90fa70d3043cf33f371a
/etc/apparmor.d/abstractions/ubuntu-unity7-launcher,b3423aa3cf33dcbf0f2f2d949d89c34b60f3713fae08dee5c6c55093075bdcab
/etc/apparmor.d/abstractions/ubuntu-unity7-messaging,9522318b7703350820e4253b9908d0d158142f22f48051f38dd19cfd4004011f
/etc/apparmor.d/abstractions/ubuntu-xterm,0ed002e405f30d10f216c020cac6c79e2120cf92ad778f4283ea0ddf48ded4b8
